stage_id,frame,input_mm_day,norm,fog_baseline_mm_day,fog_baseline_norm,scaled,high_variation,variation_threshold
shasta,55,1.1235912276798206,0.05275549580052462,0.05,0.0023476285014018402,10.551099160104924,0,0.04709076954064801
shasta,56,1.021865307832007,0.04797920242520368,0.05,0.0023476285014018402,9.595840485040737,0,0.04709076954064801
shasta,57,0.9266273701630815,0.043507536487477655,0.05,0.0023476285014018402,8.701507297495532,0,0.04709076954064801
shasta,58,0.9439729504247576,0.04432195605939094,0.05,0.0023476285014018402,8.864391211878187,0,0.04709076954064801
shasta,59,1.005748041593914,0.047222455353499115,0.05,0.0023476285014018402,9.444491070699822,0,0.04709076954064801
shasta,60,1.218162634864609,0.057195866419018374,0.05,0.0023476285014018402,11.439173283803674,0,0.04709076954064801
shasta,61,1.48302209182992,0.06963169861976994,0.05,0.0023476285014018402,13.926339723953987,0,0.04709076954064801
shasta,62,1.4397226119186848,0.06759867675706009,0.05,0.0023476285014018402,13.519735351412018,0,0.04709076954064801
shasta,63,1.3025395849303647,0.06115758107573293,0.05,0.0023476285014018402,12.231516215146586,0,0.04709076954064801
shasta,64,1.1850315975845838,0.05564027907102649,0.05,0.0023476285014018402,11.128055814205299,0,0.04709076954064801
shasta,65,1.0727156345889182,0.05036675595320611,0.05,0.0023476285014018402,10.073351190641223,0,0.04709076954064801
shasta,66,0.9770116241173603,0.04587320669957632,0.05,0.0023476285014018402,9.174641339915263,0,0.04709076954064801
shasta,67,0.8850550911512398,0.04155561114594908,0.05,0.0023476285014018402,8.311122229189817,0,0.04709076954064801
shasta,68,0.8071114175064945,0.037895955350901726,0.05,0.0023476285014018402,7.579191070180345,0,0.04709076954064801
shasta,69,0.7318237760207035,0.0343610070917944,0.05,0.0023476285014018402,6.8722014183588795,0,0.04709076954064801
shasta,70,0.6683463274841404,0.031380577744180314,0.05,0.0023476285014018402,6.276115548836063,0,0.04709076954064801
shasta,71,0.6067060200730137,0.028486406893909674,0.05,0.0023476285014018402,5.697281378781935,0,0.04709076954064801
shasta,72,0.5550113484911279,0.02605920920638482,0.05,0.0023476285014018402,5.211841841276963,0,0.04709076954064801
shasta,73,0.5045445331844574,0.02368966252660637,0.05,0.0023476285014018402,4.7379325053212735,0,0.04709076954064801
shasta,74,0.46244670462099885,0.0217130612829523,0.05,0.0023476285014018402,4.34261225659046,0,0.04709076954064801
shasta,75,0.4211279709195207,0.019773040545363843,0.05,0.0023476285014018402,3.9546081090727685,0,0.04709076954064801
shasta,76,0.3868463717886711,0.01816343136149954,0.05,0.0023476285014018402,3.632686272299908,0,0.04709076954064801
shasta,77,0.3530174538290318,0.016575076722026863,0.05,0.0023476285014018402,3.3150153444053725,0,0.04709076954064801
shasta,78,0.32510167326345385,0.015264359080134257,0.05,0.0023476285014018402,3.0528718160268515,0,0.04709076954064801
shasta,79,0.29740489778654494,0.013963924290003878,0.05,0.0023476285014018402,2.7927848580007755,0,0.04709076954064801
shasta,80,0.2746735248036808,0.012896627908192525,0.05,0.0023476285014018402,2.5793255816385052,0,0.04709076954064801
shasta,81,0.25205378584468485,0.011834573030704355,0.05,0.0023476285014018402,2.366914606140871,0,0.04709076954064801
shasta,82,0.23348808203196447,0.010962865522317811,0.05,0.0023476285014018402,2.192573104463562,0,0.04709076954064801
shasta,83,0.21505181634034842,0.010097235466376718,0.05,0.0023476285014018402,2.0194470932753434,0,0.04709076954064801
shasta,84,0.1998515036763371,0.009383541721571671,0.05,0.0023476285014018402,1.8767083443143342,0,0.04709076954064801
shasta,85,0.18482529274936008,0.00867802250076673,0.05,0.0023476285014018402,1.7356045001533462,0,0.04709076954064801
shasta,86,0.17238032931493333,0.00809369948361545,0.05,0.0023476285014018402,1.6187398967230902,0,0.04709076954064801
shasta,87,0.15950730218940581,0.007489277776031303,0.05,0.0023476285014018402,1.4978555552062607,0,0.04709076954064801
shasta,88,0.1421931142687074,0.006676332155206123,0.05,0.0023476285014018402,1.3352664310412246,0,0.04709076954064801
shasta,89,0.20482945213910575,0.009617269195365775,0.05,0.0023476285014018402,1.923453839073155,0,0.04709076954064801
shasta,90,0.8973199322174662,0.042131476954993814,0.05,0.0023476285014018402,8.426295390998764,0,0.04709076954064801
shasta,91,1.4764768611444554,0.06932438321766102,0.05,0.0023476285014018402,13.864876643532204,0,0.04709076954064801
shasta,92,1.3438990888407394,0.06309951607940967,0.05,0.0023476285014018402,12.619903215881934,0,0.04709076954064801
shasta,93,1.2152166574812553,0.05705754520962544,0.05,0.0023476285014018402,11.411509041925088,0,0.04709076954064801
shasta,94,1.1066711581216326,0.051961055049714544,0.05,0.0023476285014018402,10.392211009942908,0,0.04709076954064801
shasta,95,1.0018013877261505,0.04703714981139653,0.05,0.0023476285014018402,9.407429962279306,0,0.04709076954064801
shasta,96,0.9129318492922202,0.0428644965847181,0.05,0.0023476285014018402,8.572899316943621,0,0.04709076954064801
shasta,97,0.8274700504230696,0.038851845488592315,0.05,0.0023476285014018402,7.770369097718463,0,0.04709076954064801
shasta,98,0.754709826295366,0.03543556596998066,0.05,0.0023476285014018402,7.0871131939961325,0,0.04709076954064801
shasta,99,0.684570610316902,0.032142349520040234,0.05,0.0023476285014018402,6.428469904008047,0,0.04709076954064801
shasta,100,0.6229039555650566,0.029246941594409444,0.05,0.0023476285014018402,5.849388318881889,0,0.04709076954064801
shasta,101,0.5633160734640558,0.026449137387239797,0.05,0.0023476285014018402,5.289827477447959,0,0.04709076954064801
shasta,102,0.5096144002375504,0.02392770581444956,0.05,0.0023476285014018402,4.7855411628899125,0,0.04709076954064801
shasta,103,0.4602108327435016,0.021608081352050387,0.05,0.0023476285014018402,4.321616270410077,0,0.04709076954064801
shasta,104,0.42155252958059186,0.019792974665628793,0.05,0.0023476285014018402,3.9585949331257586,0,0.04709076954064801
shasta,105,0.5701735114142162,0.026771111722807626,0.05,0.0023476285014018402,5.354222344561525,0,0.04709076954064801
shasta,106,1.1347865333728935,0.05328114417506389,0.05,0.0023476285014018402,10.656228835012778,0,0.04709076954064801
shasta,107,1.4652498015091626,0.06879724391392597,0.05,0.0023476285014018402,13.759448782785194,0,0.04709076954064801
shasta,108,1.331252082555061,0.06250570663113632,0.05,0.0023476285014018402,12.501141326227264,0,0.04709076954064801
shasta,109,1.2059959740244068,0.056624610423911405,0.05,0.0023476285014018402,11.324922084782282,0,0.04709076954064801
shasta,110,1.0962879206743845,0.05147353536635489,0.05,0.0023476285014018402,10.294707073270978,0,0.04709076954064801
shasta,111,0.9942285966366828,0.0466815878074606,0.05,0.0023476285014018402,9.33631756149212,0,0.04709076954064801
shasta,112,0.9044072394986997,0.04246424424642614,0.05,0.0023476285014018402,8.492848849285227,0,0.04709076954064801
shasta,113,0.8212507054791823,0.03855983125958593,0.05,0.0023476285014018402,7.711966251917186,0,0.04709076954064801
shasta,114,0.7477111981071143,0.03510696238987158,0.05,0.0023476285014018402,7.021392477974316,0,0.04709076954064801
shasta,115,0.6799579854521227,0.031925774928063616,0.05,0.0023476285014018402,6.385154985612723,0,0.04709076954064801
shasta,116,0.6197489292004063,0.029098804998082897,0.05,0.0023476285014018402,5.819760999616579,0,0.04709076954064801
shasta,117,0.5645471432715852,0.026506939278587226,0.05,0.0023476285014018402,5.301387855717445,0,0.04709076954064801
shasta,118,0.5152521373045023,0.02419241205888527,0.05,0.0023476285014018402,4.838482411777054,0,0.04709076954064801
shasta,119,0.4702776744009523,0.022080745439933002,0.05,0.0023476285014018402,4.4161490879866,0,0.04709076954064801
shasta,120,0.4299183370425393,0.02018577082632695,0.05,0.0023476285014018402,4.03715416526539,0,0.04709076954064801
shasta,121,0.39327724896299293,0.018465377572368588,0.05,0.0023476285014018402,3.6930755144737177,0,0.04709076954064801
shasta,122,0.3602338182938111,0.01691390357990725,0.05,0.0023476285014018402,3.3827807159814505,0,0.04709076954064801
shasta,123,0.33038273106382104,0.015512318316328108,0.05,0.0023476285014018402,3.1024636632656217,0,0.04709076954064801
shasta,124,0.3033290581877615,0.014242078846099324,0.05,0.0023476285014018402,2.848415769219865,0,0.04709076954064801
shasta,125,0.304989347961784,0.014320033717980947,0.05,0.0023476285014018402,2.8640067435961893,0,0.04709076954064801
shasta,126,0.32942278052725227,0.01546724617153641,0.05,0.0023476285014018402,3.093449234307282,0,0.04709076954064801
shasta,127,0.32414584790541784,0.015219480623076495,0.05,0.0023476285014018402,3.043896124615299,0,0.04709076954064801
shasta,128,0.29756714401721407,0.013971542167511154,0.05,0.0023476285014018402,2.794308433502231,0,0.04709076954064801
shasta,129,0.27391359469492566,0.012860947236544785,0.05,0.0023476285014018402,2.572189447308957,0,0.04709076954064801
shasta,130,0.25215279244469974,0.011839221645024791,0.05,0.0023476285014018402,2.3678443290049582,0,0.04709076954064801
shasta,131,0.22617537481711386,0.01061951512471801,0.05,0.0023476285014018402,2.123903024943602,0,0.04709076954064801
shasta,132,0.197741320404457,0.009284463193726729,0.05,0.0023476285014018402,1.8568926387453457,0,0.04709076954064801
shasta,133,0.17966308085704089,0.008435643385393049,0.05,0.0023476285014018402,1.6871286770786098,0,0.04709076954064801
shasta,134,0.16700106247345456,0.007841129080541423,0.05,0.0023476285014018402,1.5682258161082845,0,0.04709076954064801
shasta,135,0.15590283025786977,0.007320038555251765,0.05,0.0023476285014018402,1.4640077110503529,0,0.04709076954064801
shasta,136,0.14553604641118875,0.006833291410724953,0.05,0.0023476285014018402,1.3666582821449906,0,0.04709076954064801
shasta,137,0.5377506396301599,0.025248774564856667,0.05,0.0023476285014018402,5.049754912971333,0,0.04709076954064801
shasta,138,1.0975769345846476,0.05153405788224363,0.05,0.0023476285014018402,10.306811576448725,0,0.04709076954064801
shasta,139,1.2904883782145913,0.060591745948488235,0.05,0.0023476285014018402,12.118349189697646,0,0.04709076954064801
shasta,140,1.3482206660933722,0.06330242523799547,0.05,0.0023476285014018402,12.660485047599094,0,0.04709076954064801
shasta,141,1.5951290110192267,0.07489540659363332,0.05,0.0023476285014018402,14.979081318726664,0,0.04709076954064801
shasta,142,1.9032616071348698,0.08936302389067384,0.05,0.0023476285014018402,17.872604778134768,0,0.04709076954064801
shasta,143,1.8334404932902844,0.08608474315345041,0.05,0.0023476285014018402,17.216948630690084,0,0.04709076954064801
shasta,144,1.65715354565407,0.0778076178995322,0.05,0.0023476285014018402,15.561523579906439,0,0.04709076954064801
shasta,145,1.506588941029884,0.07073822275717143,0.05,0.0023476285014018402,14.147644551434285,0,0.04709076954064801
shasta,146,1.3622573956338662,0.06396148576471014,0.05,0.0023476285014018402,12.792297152942028,0,0.04709076954064801
shasta,147,1.2322140605220688,0.05785561696619402,0.05,0.0023476285014018402,11.571123393238803,0,0.04709076954064801
shasta,148,1.1051040665944492,0.051887476075044126,0.05,0.0023476285014018402,10.377495215008825,0,0.04709076954064801
shasta,149,1.0053197390291215,0.04720234544733251,0.05,0.0023476285014018402,9.440469089466502,0,0.04709076954064801
shasta,150,0.9101921970496542,0.04273586287094655,0.05,0.0023476285014018402,8.547172574189311,0,0.04709076954064801
shasta,151,0.8302239499239548,0.038981148147757806,0.05,0.0023476285014018402,7.796229629551561,0,0.04709076954064801
shasta,152,0.7523401058406474,0.03532430150438361,0.05,0.0023476285014018402,7.064860300876721,0,0.04709076954064801
shasta,153,0.6872167127366774,0.03226659082920609,0.05,0.0023476285014018402,6.453318165841218,0,0.04709076954064801
shasta,154,0.6234508144177434,0.029272618022985673,0.05,0.0023476285014018402,5.8545236045971345,0,0.04709076954064801
shasta,155,0.5704180841544174,0.02678259504151887,0.05,0.0023476285014018402,5.356519008303774,0,0.04709076954064801
shasta,156,0.5182109822030626,0.02433133743118703,0.05,0.0023476285014018402,4.866267486237406,0,0.04709076954064801
shasta,157,0.4750254436939664,0.022303665410140207,0.05,0.0023476285014018402,4.4607330820280415,0,0.04709076954064801
shasta,158,0.43228188379731436,0.020296745420845065,0.05,0.0023476285014018402,4.059349084169013,0,0.04709076954064801
shasta,159,0.39711612905756,0.018645622858837987,0.05,0.0023476285014018402,3.7291245717675974,0,0.04709076954064801
shasta,160,0.36213808955201343,0.017003314009510374,0.05,0.0023476285014018402,3.4006628019020746,0,0.04709076954064801
shasta,161,0.3334862245143622,0.015658035309896196,0.05,0.0023476285014018402,3.1316070619792393,0,0.04709076954064801
shasta,162,0.3049770435975436,0.014319455996457295,0.05,0.0023476285014018402,2.863891199291459,0,0.04709076954064801
shasta,163,0.2815188805581794,0.013218034953622445,0.05,0.0023476285014018402,2.643606990724489,0,0.04709076954064801
shasta,164,0.2582826752864468,0.01212703539841558,0.05,0.0023476285014018402,2.425407079683116,0,0.04709076954064801
shasta,165,0.23907675579540189,0.01122526811855946,0.05,0.0023476285014018402,2.245053623711892,0,0.04709076954064801
shasta,166,0.22008490568974448,0.010333551946511602,0.05,0.0023476285014018402,2.06671038930232,0,0.04709076954064801
shasta,167,0.20366188820873712,0.00956244906816293,0.05,0.0023476285014018402,1.912489813632586,0,0.04709076954064801
shasta,168,0.18761248214764745,0.00880888820617122,0.05,0.0023476285014018402,1.7617776412342439,0,0.04709076954064801
shasta,169,0.17486499323015853,0.008210360840091198,0.05,0.0023476285014018402,1.6420721680182395,0,0.04709076954064801
shasta,170,0.1624095193537303,0.00762554433067582,0.05,0.0023476285014018402,1.525108866135164,0,0.04709076954064801
shasta,171,0.15197275815246117,0.007135511569507333,0.05,0.0023476285014018402,1.4271023139014667,0,0.04709076954064801
shasta,172,0.1418218554989374,0.006658900601819974,0.05,0.0023476285014018402,1.3317801203639947,0,0.04709076954064801
shasta,173,0.13327695814092752,0.006257695710235628,0.05,0.0023476285014018402,1.2515391420471256,0,0.04709076954064801
shasta,174,0.12500439961528884,0.005869277826749545,0.05,0.0023476285014018402,1.173855565349909,0,0.04709076954064801
shasta,175,0.11800842936639128,0.005540799043724121,0.05,0.0023476285014018402,1.1081598087448241,0,0.04709076954064801
shasta,176,0.11126678675724912,0.005224261597014377,0.05,0.0023476285014018402,1.0448523194028754,0,0.04709076954064801
shasta,177,0.10553897076685795,0.004955325915617826,0.05,0.0023476285014018402,0.9910651831235653,0,0.04709076954064801
shasta,178,0.226151974863606,0.010618416436762278,0.05,0.0023476285014018402,2.1236832873524554,0,0.04709076954064801
shasta,179,0.7812541407234775,0.036681889752012795,0.05,0.0023476285014018402,7.336377950402559,0,0.04709076954064801
shasta,180,1.3060753879876985,0.06132359611638774,0.05,0.0023476285014018402,12.264719223277549,0,0.04709076954064801
shasta,181,1.7400538794649232,0.08170000162813391,0.05,0.0023476285014018402,16.340000325626782,0,0.04709076954064801
shasta,182,2.042065805152124,0.09588023771826447,0.05,0.0023476285014018402,19.176047543652892,0,0.04709076954064801
shasta,183,1.995685997153583,0.09370258653532605,0.05,0.0023476285014018402,18.74051730706521,0,0.04709076954064801
shasta,184,1.9331502591139857,0.09076637291576689,0.05,0.0023476285014018402,18.15327458315338,0,0.04709076954064801
shasta,185,1.8328185379508042,0.08605554075181915,0.05,0.0023476285014018402,17.21110815036383,0,0.04709076954064801
shasta,186,1.7139914723347738,0.08047630463225636,0.05,0.0023476285014018402,16.09526092645127,0,0.04709076954064801
shasta,187,1.5566063157407595,0.07308666704590236,0.05,0.0023476285014018402,14.617333409180471,0,0.04709076954064801
shasta,188,1.4091749895840733,0.06616438738020422,0.05,0.0023476285014018402,13.232877476040844,0,0.04709076954064801
shasta,189,1.28031892180256,0.06011426383415526,0.05,0.0023476285014018402,12.022852766831052,0,0.04709076954064801
shasta,190,1.1601898852354962,0.054473896832339615,0.05,0.0023476285014018402,10.894779366467922,0,0.04709076954064801
shasta,191,1.0546914598220662,0.04952047462526792,0.05,0.0023476285014018402,9.904094925053585,0,0.04709076954064801
shasta,192,0.9568109600083439,0.04492473360338488,0.05,0.0023476285014018402,8.984946720676975,0,0.04709076954064801
shasta,193,0.8704361547210702,0.04086921450947612,0.05,0.0023476285014018402,8.173842901895224,0,0.04709076954064801
shasta,194,0.7906855053946437,0.037124716562195674,0.05,0.0023476285014018402,7.424943312439135,0,0.04709076954064801
shasta,195,0.7199677960148285,0.03380433836031754,0.05,0.0023476285014018402,6.760867672063508,0,0.04709076954064801
shasta,196,0.7509465192278693,0.035258869031357006,0.05,0.0023476285014018402,7.0517738062714015,0,0.04709076954064801
shasta,197,0.9073300458223137,0.04260147751501402,0.05,0.0023476285014018402,8.520295503002805,0,0.04709076954064801
shasta,198,1.15433119534185,0.05419881628483564,0.05,0.0023476285014018402,10.839763256967128,0,0.04709076954064801
shasta,199,1.5024869006847559,0.07054562142060897,0.05,0.0023476285014018402,14.109124284121794,0,0.04709076954064801
shasta,200,2.075790424356168,0.09746369526311122,0.05,0.0023476285014018402,19.492739052622245,0,0.04709076954064801
shasta,201,2.8767295875531027,0.13506984741131248,0.05,0.0023476285014018402,27.013969482262496,0,0.04709076954064801
shasta,202,3.105851738880968,0.1458277212665085,0.05,0.0023476285014018402,29.1655442533017,0,0.04709076954064801
shasta,203,2.8113098898655204,0.13199822447442328,0.05,0.0023476285014018402,26.399644894884656,0,0.04709076954064801
shasta,204,2.5459572838513207,0.11953923765841949,0.05,0.0023476285014018402,23.9078475316839,0,0.04709076954064801
shasta,205,2.304806813993927,0.10821660333514624,0.05,0.0023476285014018402,21.643320667029247,0,0.04709076954064801
shasta,206,2.519861766935053,0.11831398607299061,0.05,0.0023476285014018402,23.662797214598122,0,0.04709076954064801
shasta,207,3.0770707869751157,0.14447638160667542,0.05,0.0023476285014018402,28.895276321335082,0,0.04709076954064801
shasta,208,3.124180061949014,0.14668828313885743,0.05,0.0023476285014018402,29.337656627771487,0,0.04709076954064801
shasta,209,2.8257378967167432,0.13267565647647028,0.05,0.0023476285014018402,26.535131295294057,0,0.04709076954064801
shasta,210,2.560884290161282,0.1202400989674969,0.05,0.0023476285014018402,24.048019793499382,0,0.04709076954064801
shasta,211,2.3165405114704414,0.10876753058760008,0.05,0.0023476285014018402,21.753506117520015,0,0.04709076954064801
shasta,212,2.1007918509033408,0.09863757649386816,0.05,0.0023476285014018402,19.727515298773632,0,0.04709076954064801
shasta,213,1.9007400849658693,0.08924463194445659,0.05,0.0023476285014018402,17.848926388891318,0,0.04709076954064801
shasta,214,1.7249966400214896,0.08099302553873718,0.05,0.0023476285014018402,16.198605107747436,0,0.04709076954064801
shasta,215,1.5612081070409265,0.07330273297417787,0.05,0.0023476285014018402,14.660546594835575,0,0.04709076954064801
shasta,216,1.4180556330687217,0.06658135641531121,0.05,0.0023476285014018402,13.316271283062243,0,0.04709076954064801
shasta,217,1.283956924116005,0.06028507739253945,0.05,0.0023476285014018402,12.057015478507891,0,0.04709076954064801
shasta,218,1.1673546125811152,0.05481029919476658,0.05,0.0023476285014018402,10.962059838953316,0,0.04709076954064801
shasta,219,1.057563875613472,0.04965534192886355,0.05,0.0023476285014018402,9.93106838577271,0,0.04709076954064801
shasta,220,0.9562452310794498,0.0448981711762341,0.05,0.0023476285014018402,8.97963423524682,0,0.04709076954064801
shasta,221,0.857833983579844,0.04027751018646239,0.05,0.0023476285014018402,8.055502037292477,0,0.04709076954064801
shasta,222,0.7734507653463678,0.03631550122316399,0.05,0.0023476285014018402,7.263100244632797,0,0.04709076954064801
shasta,223,0.6932759558927356,0.03255108786780782,0.05,0.0023476285014018402,6.5102175735615635,0,0.04709076954064801
shasta,224,0.6293757849789976,0.029550810618177017,0.05,0.0023476285014018402,5.910162123635403,0,0.04709076954064801
shasta,225,0.5696991361776892,0.026748838586295023,0.05,0.0023476285014018402,5.349767717259005,0,0.04709076954064801
shasta,226,0.5197230609236805,0.02440233341320474,0.05,0.0023476285014018402,4.8804666826409475,0,0.04709076954064801
shasta,227,0.4718954348445772,0.022156703450450885,0.05,0.0023476285014018402,4.431340690090177,0,0.04709076954064801
shasta,228,1.8074289380468502,0.08486343378434491,0.05,0.0023476285014018402,16.97268675686898,0,0.04709076954064801
shasta,229,3.3998079929398375,0.15962972287038696,0.05,0.0023476285014018402,31.92594457407739,0,0.04709076954064801
shasta,230,3.779122699278115,0.17743952318239914,0.05,0.0023476285014018402,35.487904636479826,0,0.04709076954064801
shasta,231,3.9741744665953873,0.18659770494645572,0.05,0.0023476285014018402,37.31954098929114,0,0.04709076954064801
shasta,232,4.179249644234443,0.1962265115855656,0.05,0.0023476285014018402,39.245302317113115,0,0.04709076954064801
shasta,233,4.385527631112114,0.20591179320968186,0.05,0.0023476285014018402,41.182358641936375,0,0.04709076954064801
shasta,234,4.0360206669382865,0.1895015429990237,0.05,0.0023476285014018402,37.90030859980474,0,0.04709076954064801
shasta,235,3.636592898777759,0.17074738274332407,0.05,0.0023476285014018402,34.149476548664815,0,0.04709076954064801
shasta,236,3.30539194919371,0.1551966469646267,0.05,0.0023476285014018402,31.039329392925342,0,0.04709076954064801
shasta,237,2.978368151767403,0.13984203921513352,0.05,0.0023476285014018402,27.968407843026704,0,0.04709076954064801
shasta,238,2.705562093275287,0.12703309364970974,0.05,0.0023476285014018402,25.40661872994195,0,0.04709076954064801
shasta,239,2.4346043667922936,0.11431093202237935,0.05,0.0023476285014018402,22.86218640447587,0,0.04709076954064801
shasta,240,2.209084521303788,0.10372219568436825,0.05,0.0023476285014018402,20.74443913687365,0,0.04709076954064801
shasta,241,1.984487472304429,0.09317678701313543,0.05,0.0023476285014018402,18.635357402627086,0,0.04709076954064801
