date,STATION,SNOW,PRCP_ATTRIBUTES,SNOW_ATTRIBUTES,PRCP,TOBS,TOBS_ATTRIBUTES,SNWD_ATTRIBUTES,SNWD,NAME,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,DAPR,MDPR_ATTRIBUTES,DAPR_ATTRIBUTES,MDPR,WSF2,WSF5_ATTRIBUTES,WSF5,WDF2_ATTRIBUTES,AWND_ATTRIBUTES,WDF2,WDF5_ATTRIBUTES,AWND,WDF5,WSF2_ATTRIBUTES,WT08_ATTRIBUTES,WT08,PGTM_ATTRIBUTES,PGTM,WT01_ATTRIBUTES,WT01,WT02_ATTRIBUTES,WT02,WT03,WT03_ATTRIBUTES,WT06,WT06_ATTRIBUTES,observed,precip_mm,snowfall_mm,snow_depth_mm,tmax_c,tmin_c,tmean_c,estimated_relative_humidity_pct,humidity_input_mm,rain_input_mm,snow_storage_input_mm,snowmelt_input_mm,snow_store_mm,local_input_mm,fog_input_mm,basin_arrival_mm_day,normalization_scale_mm_day,fog_baseline_norm,norm,stage_id,station_id,station_name,local_station_norm,local_station_arrival_mm_day
2025-07-01,USC00045983,0.0,",,7,0800",",,7,0800",1.5,20.6,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",32.8,",,7",15.0,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,1.5,0.0,0.0,32.8,15.0,23.9,57.4949715118646,0.0,1.5,0.0,0.0,0.0,1.5,0.05,0.3260432988771171,21.298088675505298,0.0023476285014018402,0.015308570822699971,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-02,USC00045983,0.0,",,7,0800",",,7,0800",14.7,15.6,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",30.6,",,7",10.6,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,14.7,0.0,0.0,30.6,10.6,20.6,52.69832166770176,0.0,14.7,0.0,0.0,0.0,14.7,0.05,2.9812294669675397,21.298088675505298,0.0023476285014018402,0.13997638531744022,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-03,USC00045983,0.0,",,7,0800",",,7,0800",13.7,16.7,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",29.4,",,7",12.8,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,13.7,0.0,0.0,29.4,12.8,21.1,59.08949518847941,0.0,13.7,0.0,0.0,0.0,13.7,0.05,4.971083172012375,21.298088675505298,0.0023476285014018402,0.23340513074910635,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-04,USC00045983,0.0,",,7,0800",",,7,0800",0.0,12.2,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",27.2,",,7",8.9,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,27.2,8.9,18.05,55.10911625230447,0.0,0.0,0.0,0.0,0.0,0.0,0.05,4.079042131381075,21.298088675505298,0.0023476285014018402,0.1915215113209824,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-05,USC00045983,0.0,",,7,0800",",,7,0800",0.0,10.0,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",22.8,",,7",7.2,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,22.8,7.2,15.0,59.60460880652699,0.0,0.0,0.0,0.0,0.0,0.0,0.05,3.3487006984085452,21.298088675505298,0.0023476285014018402,0.15723010404496296,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-06,USC00045983,0.0,",,7,0800",",,7,0800",0.0,20.6,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",25.6,",,7",8.3,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,25.6,8.3,16.950000000000003,56.720851011897075,0.0,0.0,0.0,0.0,0.0,0.0,0.05,2.7507477069868926,21.298088675505298,0.0023476285014018402,0.12915467434176373,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-07,USC00045983,0.0,",,7,0800",",,7,0800",0.0,17.2,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",30.6,",,7",12.2,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,30.6,12.2,21.4,55.77337498065834,0.0,0.0,0.0,0.0,0.0,0.0,0.05,2.2611852040150113,21.298088675505298,0.0023476285014018402,0.1061684566378755,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-08,USC00045983,0.0,",,7,0800",",,7,0800",0.0,17.2,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",32.2,",,7",11.1,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,32.2,11.1,21.650000000000002,51.07813912882916,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.8603653272781016,21.298088675505298,0.0023476285014018402,0.08734893330675667,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-09,USC00045983,0.0,",,7,0800",",,7,0800",0.0,13.3,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",28.3,",,7",8.3,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,28.3,8.3,18.3,52.09309310556172,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.5322017677486672,21.298088675505298,0.0023476285014018402,0.07194081079730107,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-10,USC00045983,0.0,",,7,0800",",,7,0800",0.0,16.1,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",29.4,",,7",12.2,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,29.4,12.2,20.799999999999997,57.86623890483207,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.263524169522382,21.298088675505298,0.0023476285014018402,0.05932570705161668,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-11,USC00045983,0.0,",,7,0800",",,7,0800",0.0,17.8,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",31.1,",,7",16.1,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,31.1,16.1,23.6,62.81650746109228,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0435495571913922,21.298088675505298,0.0023476285014018402,0.048997333661755633,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-12,USC00045983,0.0,",,7,0800",",,7,0800",0.0,22.2,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",33.3,",,7",16.7,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,33.3,16.7,25.0,60.00890181212246,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.8634495771796041,21.298088675505298,0.0023476285014018402,0.04054117673820413,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-13,USC00045983,0.0,",,7,0800",",,7,0800",0.0,23.9,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",34.4,",,7",14.4,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,34.4,14.4,24.4,53.678188152681685,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.7159961849152232,21.298088675505298,0.0023476285014018402,0.0336178610120392,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-14,USC00045983,0.0,",,7,0800",",,7,0800",0.0,24.4,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",35.0,",,7",16.7,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,35.0,16.7,25.85,57.05263636581092,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.5952715580227035,21.298088675505298,0.0023476285014018402,0.027949529513759556,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-15,USC00045983,0.0,",,7,0800",",,7,0800",0.0,20.0,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",35.6,",,7",14.4,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,35.6,14.4,25.0,51.787726945945785,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.49643059333193257,21.298088675505298,0.0023476285014018402,0.023308692197477422,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-16,USC00045983,0.0,",,7,0800",",,7,0800",0.0,16.7,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",30.0,",,7",13.3,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,30.0,13.3,21.65,59.02811372533456,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.4155064558757034,21.298088675505298,0.0023476285014018402,0.019509095966605345,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-17,USC00045983,0.0,",,7,0800",",,7,0800",0.0,16.7,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",30.0,",,7",11.7,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,30.0,11.7,20.85,55.81917051932364,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.3492513758739788,21.298088675505298,0.0023476285014018402,0.016398249683111193,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-18,USC00045983,0.0,",,7,0800",",,7,0800",0.0,17.2,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",27.8,",,7",11.7,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,27.8,11.7,19.75,59.743713921944995,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2950063043289249,21.298088675505298,0.0023476285014018402,0.01385130416271618,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-19,USC00045983,0.0,",,7,0800",",,7,0800",0.0,16.1,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",29.4,",,7",11.1,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,29.4,11.1,20.25,55.668196551844076,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25059419605207384,21.298088675505298,0.0023476285014018402,0.011766041538754579,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-20,USC00045983,0.0,",,7,0800",",,7,0800",0.0,20.0,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",30.6,",,7",11.7,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,30.6,11.7,21.15,54.799697475737034,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.21423263719678676,21.298088675505298,0.0023476285014018402,0.010058772900273131,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-21,USC00045983,0.0,",,7,0800",",,7,0800",0.0,16.7,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",28.3,",,7",15.6,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,28.3,15.6,21.95,67.24170353447781,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.18446231073210823,21.298088675505298,0.0023476285014018402,0.008660979562182796,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-22,USC00045983,0.0,",,7,0800",",,7,0800",0.0,12.2,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",23.3,",,7",9.4,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,23.3,9.4,16.35,63.46680100892185,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.15594900043221466,21.298088675505298,0.0023476285014018402,0.007322206363595899,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-23,USC00045983,0.0,",,7,0800",",,7,0800",0.0,13.3,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",25.6,",,7",7.8,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,25.6,7.8,16.7,55.70267668413531,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.09617730566964555,21.298088675505298,0.0023476285014018402,0.004515771679561934,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-24,USC00045983,0.0,",,7,0800",",,7,0800",0.0,14.4,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",27.8,",,7",10.6,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,27.8,10.6,19.2,57.47353947621389,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,21.298088675505298,0.0023476285014018402,0.0023476285014018402,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-25,USC00045983,0.0,",,7,0800",",,7,0800",5.1,15.0,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",30.6,",,7",13.3,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,5.1,0.0,0.0,30.6,13.3,21.950000000000003,57.956476889476,0.0,5.1,0.0,0.0,0.0,5.1,0.05,0.9885472161821981,21.298088675505298,0.0023476285014018402,0.04641483239381549,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-26,USC00045983,0.0,",,7,0800",",,7,0800",6.1,13.3,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",29.4,",,7",9.4,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,6.1,0.0,0.0,29.4,9.4,19.4,52.38370259553412,0.0,6.1,0.0,0.0,0.0,6.1,0.05,1.9409935512043708,21.298088675505298,0.0023476285014018402,0.09113463563689105,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-27,USC00045983,0.0,",,7,0800",",,7,0800",0.0,12.8,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",28.9,",,7",8.9,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,28.9,8.9,18.9,52.25186995785486,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.5982145742431617,21.298088675505298,0.0023476285014018402,0.07504028171698107,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-28,USC00045983,0.0,",,7,0800",",,7,0800",0.0,16.1,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",26.7,",,7",9.4,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,26.7,9.4,18.05,56.99657829687643,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.317570884296411,21.298088675505298,0.0023476285014018402,0.061863339211829606,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-29,USC00045983,0.0,",,7,0800",",,7,0800",0.0,17.2,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",28.9,",,7",10.6,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,28.9,10.6,19.75,55.54189468701894,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0877992646797239,21.298088675505298,0.0023476285014018402,0.051074971151321674,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-30,USC00045983,0.0,",,7,0800",",,7,0800",0.0,17.8,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",30.0,",,7",11.1,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,30.0,11.1,20.55,54.646887133830226,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.8996781735150061,21.298088675505298,0.0023476285014018402,0.042242202444659566,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-31,USC00045983,0.0,",,7,0800",",,7,0800",1.5,16.7,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",30.0,",,7",11.1,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,1.5,0.0,0.0,30.0,11.1,20.55,54.646887133830226,0.0,1.5,0.0,0.0,0.0,1.5,0.05,1.0217009497529823,21.298088675505298,0.0023476285014018402,0.04797148539098861,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-08-01,USC00045983,0.0,",,7,0800",",,7,0800",3.8,10.0,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",28.3,",,7",7.8,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,3.8,0.0,0.0,28.3,7.8,18.05,51.14962671234668,0.0,3.8,0.0,0.0,0.0,3.8,0.05,1.544871140846546,21.298088675505298,0.0023476285014018402,0.07253567042489055,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-08-02,USC00045983,0.0,",,7,0800",",,7,0800",0.0,12.2,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",28.9,",,7",7.8,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,28.9,7.8,18.349999999999998,50.19549365007653,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.2738969748998346,21.298088675505298,0.0023476285014018402,0.059812736922488716,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-08-03,USC00045983,0.0,",,7,0800",",,7,0800",0.0,18.3,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",28.3,",,7",10.6,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,28.3,10.6,19.45,56.58632364445439,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0520420919496054,21.298088675505298,0.0023476285014018402,0.049396079994706174,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-08-04,USC00045983,0.0,",,7,0800",",,7,0800",0.0,14.4,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",26.7,",,7",12.2,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,26.7,12.2,19.45,62.905542139484396,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.8704026765577368,21.298088675505298,0.0023476285014018402,0.0408676426236678,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-08-05,USC00045983,0.0,",,7,0800",",,7,0800",0.0,13.9,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",26.1,",,7",8.3,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,26.1,8.3,17.200000000000003,55.830161087985,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.7216889012053078,21.298088675505298,0.0023476285014018402,0.033885148672299144,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-08-06,USC00045983,0.0,",,7,0800",",,7,0800",0.0,15.6,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",26.7,",,7",8.9,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,26.7,8.9,17.8,55.98253992392768,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.5999323599179438,21.298088675505298,0.0023476285014018402,0.028168366141132634,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-08-07,USC00045983,0.0,",,7,0800",",,7,0800",0.0,16.1,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",27.2,",,7",12.8,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,27.2,12.8,20.0,63.235822148634035,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.50024653517757,21.298088675505298,0.0023476285014018402,0.02348786047420763,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-08-08,USC00045983,0.0,",,7,0800",",,7,0800",0.0,15.0,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",27.8,",,7",11.1,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,27.8,11.1,19.45,58.49808043364625,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.41863068481668386,21.298088675505298,0.0023476285014018402,0.01965578654474035,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-08-09,USC00045983,0.0,",,7,0800",",,7,0800",0.0,16.1,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",29.4,",,7",12.2,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,29.4,12.2,20.799999999999997,57.86623890483207,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.3518092781876157,21.298088675505298,0.0023476285014018402,0.016518349770617106,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-08-10,USC00045983,0.0,",,7,0800",",,7,0800",0.0,16.1,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",32.2,",,7",12.2,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,32.2,12.2,22.200000000000003,53.11392661317808,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.29710053761646876,21.298088675505298,0.0023476285014018402,0.01394963379780463,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-08-11,USC00045983,0.0,",,7,0800",",,7,0800",0.0,15.6,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",33.9,",,7",14.4,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,33.9,14.4,24.15,54.4886946818226,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25230880924870563,21.298088675505298,0.0023476285014018402,0.01184654703494043,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-08-12,USC00045983,0.0,",,7,0800",",,7,0800",0.0,18.3,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",35.0,",,7",14.4,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,35.0,14.4,24.7,52.723426253998916,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.21563644375050256,21.298088675505298,0.0023476285014018402,0.010124685225792289,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-08-13,USC00045983,0.0,",,7,0800",",,7,0800",0.0,17.8,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",33.3,",,7",13.3,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,33.3,13.3,23.299999999999997,53.397094170712556,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.18561165032900773,21.298088675505298,0.0023476285014018402,0.008714944010092214,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-08-14,USC00045983,0.0,",,7,0800",",,7,0800",0.0,15.6,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",30.6,",,7",11.1,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,30.6,11.1,20.85,53.64657356861746,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.16102942860001646,21.298088675505298,0.0023476285014018402,0.007560745522917025,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-08-15,USC00045983,0.0,",,7,0800",",,7,0800",0.0,15.6,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",30.0,",,7",12.8,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,30.0,12.8,21.4,58.01231544050685,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.12682915081160384,21.298088675505298,0.0023476285014018402,0.00595495458507827,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-08-16,USC00045983,0.0,",,7,0800",",,7,0800",7.6,16.7,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",28.9,",,7",13.3,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,7.6,0.0,0.0,28.9,13.3,21.1,61.0511079342587,0.0,7.6,0.0,0.0,0.0,7.6,0.05,1.494688093603754,21.298088675505298,0.0023476285014018402,0.07017944738500309,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-08-17,USC00045983,0.0,",,7,0800",",,7,0800",0.0,14.4,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",28.9,",,7",10.6,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,28.9,10.6,19.75,55.54189468701894,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.2328105708389954,21.298088675505298,0.0023476285014018402,0.05788362465862195,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-08-18,USC00045983,0.0,",,7,0800",",,7,0800",0.0,10.6,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",23.3,",,7",8.9,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,23.3,8.9,16.1,62.350547871684554,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0184033894116085,21.298088675505298,0.0023476285014018402,0.047816656458138575,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-08-19,USC00045983,0.0,",,7,0800",",,7,0800",0.0,11.1,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",22.8,",,7",7.2,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,22.8,7.2,15.0,59.60460880652699,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.8428616362962362,21.298088675505298,0.0023476285014018402,0.03957452000214472,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-08-20,USC00045983,0.0,",,7,0800",",,7,0800",0.0,12.8,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",26.1,",,7",9.4,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,26.1,9.4,17.75,58.082504895701874,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.6991402045714585,21.298088675505298,0.0023476285014018402,0.03282642941455738,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-08-21,USC00045983,0.0,",,7,0800",",,7,0800",0.0,15.0,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",31.1,",,7",12.2,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,31.1,12.2,21.65,54.926555017811104,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.5773316200478955,21.298088675505298,0.0023476285014018402,0.027107203319698746,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-08-22,USC00045983,0.0,",,7,0800",",,7,0800",0.0,13.9,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",31.7,",,7",11.1,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,31.7,11.1,21.4,51.86562685430831,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.471256062218618,21.298088675505298,0.0023476285014018402,0.022126683262456526,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-08-23,USC00045983,0.0,",,7,0800",",,7,0800",0.0,18.9,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",32.2,",,7",11.1,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,32.2,11.1,21.650000000000002,51.07813912882916,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.39489529305891424,21.298088675505298,0.0023476285014018402,0.018541348901090784,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-08-24,USC00045983,0.0,",,7,0800",",,7,0800",6.4,21.1,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",31.7,",,7",10.6,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,6.4,0.0,0.0,31.7,10.6,21.15,50.94559454496657,0.0,6.4,0.0,0.0,0.0,6.4,0.05,1.5101611248948759,21.298088675505298,0.0023476285014018402,0.07090594597024548,shasta,USC00045983,"MOUNT SHASTA, CA US",,
