# river=american model=basin-input/2 input=precipitation+snowmelt+humidity+fog rows=720
# water_year=2025-07-01/2026-06-30 station=USW00023225 station_name=BLUE_CANYON_NYACK_AIRPORT,_CA_US
# fog_baseline_mm_day=0.0500 fog_baseline_norm=0.00111597 fog_window_minutes=180-600 fog_source=https://pubs.usgs.gov/of/1975/0568/report.pdf
# units=input_mm_day norm=0..1 scaled=0..200
frame	input_mm_day	norm	scaled	high_variation
209	4.4982	0.100397	20.0794	0
210	4.1642	0.092943	18.5886	0
211	3.7638	0.084007	16.8014	0
212	3.4103	0.076117	15.2233	0
213	3.0825	0.068800	13.7601	0
214	2.7946	0.062373	12.4746	0
215	2.5262	0.056383	11.2766	0
216	2.2922	0.051160	10.2321	0
217	2.0733	0.046274	9.2549	0
218	1.8823	0.042013	8.4025	0
219	1.7023	0.037994	7.5988	0
220	1.5405	0.034382	6.8765	0
221	1.3849	0.030910	6.1820	0
222	1.2672	0.028284	5.6568	0
223	1.1610	0.025912	5.1823	0
224	1.0025	0.022374	4.4748	0
225	0.8304	0.018534	3.7068	0
226	0.7359	0.016425	3.2850	0
227	0.6586	0.014699	2.9399	0
228	1.4440	0.032229	6.4458	0
229	2.3895	0.053333	10.6666	0
230	4.6421	0.103609	20.7218	0
231	7.0932	0.158316	31.6631	0
232	6.7572	0.150816	30.1633	0
233	6.0867	0.135852	27.1705	0
234	5.5278	0.123377	24.6755	0
235	4.9789	0.111126	22.2252	0
236	4.5237	0.100967	20.1934	0
237	4.0743	0.090937	18.1873	0
238	3.7039	0.082669	16.5338	0
239	3.3362	0.074461	14.8922	0
240	3.0343	0.067724	13.5449	0
241	2.7339	0.061020	12.2040	0
242	2.4872	0.055514	11.1027	0
243	2.2424	0.050049	10.0098	0
244	2.0404	0.045541	9.1083	0
245	1.8409	0.041087	8.2174	0
246	1.6750	0.037385	7.4771	0
247	1.5095	0.033691	6.7382	0
248	1.3473	0.030071	6.0141	0
249	1.8384	0.041031	8.2062	0
250	7.3378	0.163776	32.7552	0
251	11.9123	0.265875	53.1750	0
252	10.8095	0.241262	48.2524	0
253	9.7445	0.217492	43.4984	0
254	8.8710	0.197995	39.5990	0
255	8.0219	0.179044	35.8088	0
256	7.2774	0.162426	32.4853	0
257	6.5618	0.146455	29.2909	0
258	5.9522	0.132849	26.5698	0
259	5.3691	0.119835	23.9670	0
260	4.8704	0.108705	21.7409	0
261	4.3957	0.098109	19.6219	0
262	3.9879	0.089008	17.8017	0
263	3.6094	0.080559	16.1118	0
264	3.3028	0.073717	14.7434	0
265	5.3249	0.118848	23.7696	0
266	12.4535	0.277955	55.5910	0
267	16.8660	0.376439	75.2877	0
268	15.9565	0.356140	71.2279	0
269	15.0168	0.335165	67.0330	0
270	14.0238	0.313002	62.6005	0
271	14.0340	0.313231	62.6461	0
272	15.6309	0.348871	69.7742	0
273	16.8907	0.376991	75.3981	0
274	17.6698	0.394380	78.8760	1
275	17.3847	0.388016	77.6033	0
276	15.7275	0.351028	70.2056	0
277	14.2245	0.317482	63.4964	0
278	12.9014	0.287951	57.5903	0
279	12.1203	0.270518	54.1037	0
280	11.9119	0.265866	53.1732	0
281	11.2585	0.251283	50.2566	0
282	10.1793	0.227196	45.4392	0
283	9.2049	0.205448	41.0896	0
284	8.3213	0.185727	37.1454	0
285	7.5275	0.168010	33.6019	0
286	6.8041	0.151863	30.3727	0
287	6.1574	0.137430	27.4860	0
288	5.5651	0.124211	24.8421	0
289	5.0387	0.112461	22.4922	0
290	4.5544	0.101652	20.3303	0
291	4.0726	0.090897	18.1795	0
292	3.5921	0.080175	16.0349	0
293	3.2241	0.071959	14.3918	0
294	2.9140	0.065039	13.0079	0
295	2.6421	0.058971	11.7941	0
296	2.3878	0.053295	10.6591	0
297	2.1666	0.048356	9.6712	0
298	1.9588	0.043719	8.7439	0
299	1.7787	0.039699	7.9398	0
300	1.6086	0.035903	7.1806	0
301	1.4619	0.032628	6.5256	0
302	1.3226	0.029520	5.9040	0
303	1.2031	0.026853	5.3705	0
304	1.0891	0.024308	4.8615	0
305	0.9916	0.022132	4.4265	0
306	0.8981	0.020045	4.0090	0
307	0.7287	0.016264	3.2527	0
308	0.5440	0.012141	2.4283	0
309	0.4723	0.010542	2.1084	0
310	0.4195	0.009362	1.8725	0
311	0.3782	0.008441	1.6881	0
312	0.3384	0.007553	1.5106	0
313	0.2721	0.006073	1.2145	0
314	0.2030	0.004531	0.9062	0
315	0.1542	0.003442	0.6884	0
316	0.1069	0.002386	0.4771	0
317	0.1000	0.002232	0.4464	0
318	0.0950	0.002120	0.4239	0
319	0.0906	0.002023	0.4045	0
320	0.0862	0.001924	0.3848	0
321	0.0693	0.001546	0.3091	0
322	0.0528	0.001179	0.2357	0
323	0.0528	0.001178	0.2355	0
324	0.0527	0.001177	0.2353	0
325	0.0526	0.001174	0.2348	0
326	0.0525	0.001172	0.2343	0
327	0.0523	0.001167	0.2335	0
328	0.0521	0.001163	0.2326	0
329	0.0519	0.001159	0.2319	0
330	0.2144	0.004785	0.9569	0
331	1.4734	0.032885	6.5770	0
332	3.1589	0.070504	14.1009	0
333	7.1901	0.160479	32.0957	0
334	10.3302	0.230563	46.1126	0
335	9.3711	0.209156	41.8312	0
336	9.2133	0.205636	41.1272	0
337	12.1962	0.272212	54.4423	0
338	15.0351	0.335574	67.1148	0
339	17.3865	0.388057	77.6114	0
340	22.7264	0.500558	100.1117	1
341	36.9015	0.790505	158.1011	1
342	47.7323	1.000000	200.0000	1
343	49.8550	1.000000	200.0000	1
344	50.1426	0.995663	199.1327	1
345	46.1927	0.981313	196.2626	1
346	44.1179	0.976346	195.2691	1
347	45.9039	0.990696	198.1392	1
348	47.6001	1.000000	200.0000	1
349	49.1305	1.000000	200.0000	1
350	48.3592	0.983941	196.7882	1
351	43.7741	0.941274	188.2548	0
352	39.6511	0.884989	176.9978	0
353	36.2183	0.808370	161.6741	0
354	33.1985	0.740971	148.1942	0
355	30.7357	0.686003	137.2006	0
356	28.8833	0.644658	128.9317	0
357	27.7753	0.619928	123.9857	0
358	26.0521	0.581467	116.2935	0
359	23.6497	0.527847	105.5694	1
360	21.7748	0.486000	97.2000	1
361	20.4273	0.455926	91.1852	1
362	21.5071	0.480026	96.0053	1
363	24.7854	0.553196	110.6391	1
364	25.5406	0.570052	114.0103	0
365	24.2269	0.540731	108.1462	0
366	24.2880	0.542094	108.4188	0
367	25.3687	0.566213	113.2427	0
368	28.2727	0.631029	126.2058	0
369	32.3979	0.723101	144.6201	0
370	32.6350	0.728394	145.6788	0
371	30.5257	0.681316	136.2631	0
372	28.0037	0.625026	125.0052	0
373	25.2579	0.563740	112.7481	0
374	23.2937	0.519902	103.9803	0
375	21.7093	0.484537	96.9075	0
376	19.8763	0.443627	88.7255	1
377	17.9358	0.400315	80.0631	1
378	16.5294	0.368926	73.7851	1
379	15.3281	0.342114	68.4229	0
380	13.9564	0.311499	62.2998	0
381	12.5271	0.279597	55.9194	0
382	11.1559	0.248994	49.7988	0
383	9.8020	0.218775	43.7550	0
384	8.7569	0.195449	39.0897	0
385	7.7906	0.173881	34.7762	0
386	7.0382	0.157089	31.4177	0
387	6.3324	0.141334	28.2669	0
388	5.6714	0.126582	25.3164	0
389	5.0186	0.112012	22.4023	0
390	4.4676	0.099714	19.9428	0
391	3.9317	0.087754	17.5508	0
392	3.5613	0.079485	15.8971	0
393	3.2101	0.071647	14.3294	0
394	2.9131	0.065019	13.0038	0
395	2.6208	0.058496	11.6991	0
396	2.3737	0.052979	10.5958	0
397	2.1291	0.047521	9.5042	0
398	1.9143	0.042727	8.5453	0
399	1.7005	0.037953	7.5906	0
400	1.5480	0.034551	6.9103	0
401	1.3963	0.031165	6.2330	0
402	1.2626	0.028180	5.6361	0
403	1.1270	0.025154	5.0309	0
404	0.9512	0.021229	4.2458	0
405	0.7817	0.017446	3.4893	0
406	0.6987	0.015595	3.1191	0
407	0.6141	0.013706	2.7412	0
408	0.5128	0.011444	2.2889	0
409	0.4078	0.009103	1.8206	0
410	0.2763	0.006166	1.2333	0
411	0.1599	0.003568	0.7137	0
412	0.1344	0.003001	0.6001	0
413	0.1482	0.003308	0.6615	0
414	0.3566	0.007960	1.5920	0
415	0.5415	0.012085	2.4170	0
416	0.6270	0.013993	2.7987	0
417	0.6811	0.015201	3.0402	0
418	0.6219	0.013881	2.7763	0
