# river=mccloud model=basin-input/2 input=precipitation+snowmelt+humidity+fog rows=720
# water_year=2025-07-01/2026-06-30 station=USC00045449 station_name=MCCLOUD,_CA_US
# fog_baseline_mm_day=0.0500 fog_baseline_norm=0.00200319 fog_window_minutes=180-600 fog_source=https://pubs.usgs.gov/of/1975/0568/report.pdf
# units=input_mm_day norm=0..1 scaled=0..200
frame	input_mm_day	norm	scaled	high_variation
703	0.8570	0.034335	6.8669	0
704	0.7814	0.031305	6.2610	0
705	0.7089	0.028402	5.6804	0
706	0.6473	0.025935	5.1869	0
707	0.5880	0.023558	4.7116	0
708	0.5379	0.021548	4.3097	0
709	0.4893	0.019603	3.9205	0
710	0.4484	0.017966	3.5932	0
711	0.4087	0.016373	3.2746	0
712	0.3754	0.015040	3.0081	0
713	0.3429	0.013736	2.7472	0
714	0.3158	0.012651	2.5301	0
715	0.2891	0.011583	2.3166	0
716	0.2670	0.010699	2.1398	0
717	0.2452	0.009825	1.9649	0
718	0.2273	0.009105	1.8210	0
719	0.2094	0.008389	1.6778	0
