# river=american scale_factor=11700.0 threshold=643.636
frame	cfs	norm	scaled	high_variation
356	5810.0	0.4966	99.32	1
357	4770.0	0.4077	81.54	0
358	5290.0	0.4521	90.43	1
359	4470.0	0.3821	76.41	0
360	4470.0	0.3821	76.41	0
361	5040.0	0.4308	86.15	0
362	5000.0	0.4274	85.47	0
363	5090.0	0.435	87.01	0
364	4970.0	0.4248	84.96	0
365	8090.0	0.6915	138.29	0
366	8060.0	0.6889	137.78	0
367	11500.0	0.9829	196.58	1
368	11500.0	0.9829	196.58	1
369	11200.0	0.9573	191.45	1
370	11400.0	0.9744	194.87	1
371	11200.0	0.9573	191.45	1
372	11300.0	0.9658	193.16	1
373	11400.0	0.9744	194.87	1
374	11300.0	0.9658	193.16	1
375	11600.0	0.9915	198.29	0
376	11700.0	1.0	200.0	0
377	11200.0	0.9573	191.45	0
378	11400.0	0.9744	194.87	0
379	9650.0	0.8248	164.96	0
380	9680.0	0.8274	165.47	0
381	8280.0	0.7077	141.54	0
382	8530.0	0.7291	145.81	0
383	7320.0	0.6256	125.13	0
384	7350.0	0.6282	125.64	0
385	6140.0	0.5248	104.96	1
386	6140.0	0.5248	104.96	1
387	5380.0	0.4598	91.97	1
388	5240.0	0.4479	89.57	1
389	4770.0	0.4077	81.54	0
390	4770.0	0.4077	81.54	0
391	4180.0	0.3573	71.45	0
392	4160.0	0.3556	71.11	0
393	3830.0	0.3274	65.47	0
394	3950.0	0.3376	67.52	0
395	3830.0	0.3274	65.47	0
396	3950.0	0.3376	67.52	0
397	3590.0	0.3068	61.37	0
398	3540.0	0.3026	60.51	0
399	3390.0	0.2897	57.95	0
400	3390.0	0.2897	57.95	0
401	3500.0	0.2991	59.83	0
402	3390.0	0.2897	57.95	0
403	3500.0	0.2991	59.83	0
404	3370.0	0.288	57.61	0
405	3540.0	0.3026	60.51	0
406	3370.0	0.288	57.61	0
407	3540.0	0.3026	60.51	0
408	3500.0	0.2991	59.83	0
409	3350.0	0.2863	57.26	0
410	3480.0	0.2974	59.49	0
411	3370.0	0.288	57.61	0
412	3480.0	0.2974	59.49	0
413	3350.0	0.2863	57.26	0
414	3480.0	0.2974	59.49	0
415	3090.0	0.2641	52.82	0
416	3090.0	0.2641	52.82	0
417	2490.0	0.2128	42.56	0
418	2560.0	0.2188	43.76	0
419	2430.0	0.2077	41.54	0
420	2540.0	0.2171	43.42	0
421	2410.0	0.206	41.2	0
422	2410.0	0.206	41.2	0
423	5020.0	0.4291	85.81	0
424	4910.0	0.4197	83.93	0
425	4730.0	0.4043	80.85	0
426	4750.0	0.406	81.2	0
427	4840.0	0.4137	82.74	0
428	4750.0	0.406	81.2	0
429	4820.0	0.412	82.39	0
430	4710.0	0.4026	80.51	0
431	4840.0	0.4137	82.74	0
432	4710.0	0.4026	80.51	0
433	4820.0	0.412	82.39	0
434	4710.0	0.4026	80.51	0
435	4820.0	0.412	82.39	0
436	4790.0	0.4094	81.88	0
437	4410.0	0.3769	75.38	0
438	4350.0	0.3718	74.36	0
439	4490.0	0.3838	76.75	0
440	4470.0	0.3821	76.41	0
441	3890.0	0.3325	66.5	0
442	3990.0	0.341	68.21	0
443	3350.0	0.2863	57.26	0
444	3460.0	0.2957	59.15	0
445	3340.0	0.2855	57.09	0
446	3440.0	0.294	58.8	0
447	2900.0	0.2479	49.57	0
448	3000.0	0.2564	51.28	0
449	2390.0	0.2043	40.85	0
450	2490.0	0.2128	42.56	0
451	2380.0	0.2034	40.68	0
452	2380.0	0.2034	40.68	0
453	2620.0	0.2239	44.79	0
454	2620.0	0.2239	44.79	0
455	2390.0	0.2043	40.85	0
456	2490.0	0.2128	42.56	0
457	2350.0	0.2009	40.17	0
458	2380.0	0.2034	40.68	0
459	2460.0	0.2103	42.05	0
460	2310.0	0.1974	39.49	0
461	2430.0	0.2077	41.54	0
462	2460.0	0.2103	42.05	0
463	2350.0	0.2009	40.17	0
464	2310.0	0.1974	39.49	0
465	2440.0	0.2085	41.71	0
466	2330.0	0.1991	39.83	0
467	4970.0	0.4248	84.96	0
468	5000.0	0.4274	85.47	0
469	4880.0	0.4171	83.42	0
470	5000.0	0.4274	85.47	0
471	4860.0	0.4154	83.08	0
472	3500.0	0.2991	59.83	0
473	5020.0	0.4291	85.81	0
474	4910.0	0.4197	83.93	0
475	4100.0	0.3504	70.09	1
476	4220.0	0.3607	72.14	1
477	3680.0	0.3145	62.91	0
478	3760.0	0.3214	64.27	0
479	3120.0	0.2667	53.33	0
480	3300.0	0.2821	56.41	0
481	2670.0	0.2282	45.64	0
482	2730.0	0.2333	46.67	0
483	2190.0	0.1872	37.44	0
484	2230.0	0.1906	38.12	0
485	1720.0	0.147	29.4	0
486	1840.0	0.1573	31.45	0
487	1360.0	0.1162	23.25	0
488	1430.0	0.1222	24.44	0
489	1690.0	0.1444	28.89	0
490	1640.0	0.1402	28.03	0
491	1440.0	0.1231	24.62	0
492	1920.0	0.1641	32.82	0
493	1380.0	0.1179	23.59	0
494	1350.0	0.1154	23.08	0
495	2730.0	0.2333	46.67	0
496	2090.0	0.1786	35.73	0
497	2560.0	0.2188	43.76	0
498	2440.0	0.2085	41.71	0
499	2560.0	0.2188	43.76	0
500	2640.0	0.2256	45.13	0
501	2410.0	0.206	41.2	0
502	2220.0	0.1897	37.95	0
503	2590.0	0.2214	44.27	0
504	2350.0	0.2009	40.17	0
505	2860.0	0.2444	48.89	0
506	2110.0	0.1803	36.07	0
507	2980.0	0.2547	50.94	0
508	2540.0	0.2171	43.42	0
509	2360.0	0.2017	40.34	0
510	2460.0	0.2103	42.05	0
511	2360.0	0.2017	40.34	0
512	2440.0	0.2085	41.71	0
513	2200.0	0.188	37.61	0
514	2230.0	0.1906	38.12	0
515	2140.0	0.1829	36.58	0
516	2190.0	0.1872	37.44	0
517	2140.0	0.1829	36.58	0
518	2170.0	0.1855	37.09	0
519	1790.0	0.153	30.6	0
520	1740.0	0.1487	29.74	0
521	2000.0	0.1709	34.19	0
522	1850.0	0.1581	31.62	0
523	1440.0	0.1231	24.62	0
524	1440.0	0.1231	24.62	0
525	1540.0	0.1316	26.32	0
526	1510.0	0.1291	25.81	0
527	1060.0	0.0906	18.12	0
528	1150.0	0.0983	19.66	0
529	1070.0	0.0915	18.29	0
530	1080.0	0.0923	18.46	0
531	1130.0	0.0966	19.32	0
532	1080.0	0.0923	18.46	0
533	1160.0	0.0991	19.83	0
534	1050.0	0.0897	17.95	0
535	1150.0	0.0983	19.66	0
536	1050.0	0.0897	17.95	0
537	1150.0	0.0983	19.66	0
538	1060.0	0.0906	18.12	0
539	1130.0	0.0966	19.32	0
540	1100.0	0.094	18.8	0
541	1160.0	0.0991	19.83	0
542	1170.0	0.1	20.0	0
543	1080.0	0.0923	18.46	0
544	1070.0	0.0915	18.29	0
545	1690.0	0.1444	28.89	0
546	1460.0	0.1248	24.96	0
547	1570.0	0.1342	26.84	0
548	1690.0	0.1444	28.89	0
549	1430.0	0.1222	24.44	0
550	1430.0	0.1222	24.44	0
551	1590.0	0.1359	27.18	0
552	1470.0	0.1256	25.13	0
553	1580.0	0.135	27.01	0
554	1480.0	0.1265	25.3	0
555	2160.0	0.1846	36.92	0
556	2410.0	0.206	41.2	0
557	1960.0	0.1675	33.5	0
558	1970.0	0.1684	33.68	0
559	7820.0	0.6684	133.68	1
560	7660.0	0.6547	130.94	1
561	7510.0	0.6419	128.38	1
562	7660.0	0.6547	130.94	1
563	7450.0	0.6368	127.35	1
564	7610.0	0.6504	130.09	1
565	7270.0	0.6214	124.27	1
566	7270.0	0.6214	124.27	1
567	6490.0	0.5547	110.94	1
568	6660.0	0.5692	113.85	1
569	6490.0	0.5547	110.94	0
570	6710.0	0.5735	114.7	0
571	6240.0	0.5333	106.67	0
572	6190.0	0.5291	105.81	0
573	6690.0	0.5718	114.36	0
574	6190.0	0.5291	105.81	0
575	6910.0	0.5906	118.12	0
576	6640.0	0.5675	113.5	0
577	6440.0	0.5504	110.09	0
578	6490.0	0.5547	110.94	0
579	7610.0	0.6504	130.09	0
580	7190.0	0.6145	122.91	0
